canonicalActorId,primaryName,actorType,ldaClientId,fecCommitteeId,uei,docketSubmitterId,intermediaryId,sourceSystems,parentActorId,country,state,candidateOnly,candidateStatus,notes
cand-c55e45446350,HUMANA GOVERNMENT BUSINESS INC,vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,ZE6ZM6NKSV43,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=28; venues=procurement"
cand-884a60995c65,ELECTRIC BOAT CORPORATION,vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,E7BEKJ4V9528,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=33; venues=procurement"
cand-3f3df6986be2,HUNTINGTON INGALLS INC,vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,C3NLZNSMU254; WMXDDH6HJNA5,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=30; venues=procurement"
cand-79edd851e882,"TRIAD NATIONAL SECURITY, LLC",vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,X7WUS5LRBQU3,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=30; venues=procurement"
cand-cf1bfdfdf42e,"NATIONAL TECHNOLOGY & ENGINEERING SOLUTIONS OF SANDIA, LLC",vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,LUJEPCRRT377,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=34; venues=procurement"
cand-dad7e2701542,"CONSOLIDATED NUCLEAR SECURITY, LLC",vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,EWV8QKG1JUV7,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=19; venues=procurement"
cand-f4c5cb773ce8,SAVANNAH RIVER NUCLEAR SOLUTIONS LLC,vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,XLQ7CKUSQSD5,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=19; venues=procurement"
cand-facdc5cb5a0e,SIKORSKY AIRCRAFT CORPORATION,vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,UTJWTSLMFNG4,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=25; venues=procurement"
cand-37867bca596c,"HEALTH NET FEDERAL SERVICES, LLC",vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,F7NGF6NJFB96,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=22; venues=procurement"
cand-6dba892c7803,"FLUOR MARINE PROPULSION, LLC",vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,CWHMVCX7K1N6,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=25; venues=procurement"
cand-88545b12bcdf,RTX CORPORATION,vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,QN1BCFY7JDJ5,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=34; venues=procurement"
