canonicalActorId,primaryName,stateClientKey,stateClientName,lobbyistName,primaryLobbyistId,annualLobbyistRegistrationId,businessType,industryTradeType,sourceDate,reportMonth,reportDueDate,fiscalYear,issueCode,periodStart,periodEnd,venue,activityType,activityMeasure,activityAmount,sourceSystem,sourceRecordId,exposureGroup,reformEventId,activityUnits,jurisdiction,matchConfidence,reviewStatus,evidenceRule,reviewer,reviewDate,sourceUrl,notes
co-control-0bacc6017010,"COLORADO LEGISLATIVE SERVICES, LLC",COLORADO LEGISLATIVE SERVICES LLC,"COLORADO LEGISLATIVE SERVICES, LLC","COLE, JAMES J. (Colorado Legislative Strategies)",20025002193,20085003441,Industry,,2008-09-24,September,2008-10-15,2008-2009,co-state-industry,2008-09-24,2008-09-24,state_lobbying,state_lobbying_income,6000.0000,0.0060,Colorado Secretary of State lobbyist income data,20025002193|20085003441|COLORADO LEGISLATIVE SERVICES LLC|2008-09-24|7848,control_unaffected_colorado_state_lobbying_jurisdiction,hloga-2007-federal-lobbying-disclosure,income_dollars; amount_millions,Colorado state,0.7000,reviewed_official_state_lobbying_control_source_row,official-colorado-state-lobbying-income-row-with-observed-prepost-client-coverage,codex-source-audit,2026-07-24,https://data.colorado.gov/Legislative/Professional-Lobbyist-Income-in-Colorado/dxfk-9ifj,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-0bacc6017010,"COLORADO LEGISLATIVE SERVICES, LLC",COLORADO LEGISLATIVE SERVICES LLC,"COLORADO LEGISLATIVE SERVICES, LLC","LAYTON, MELANIE M. (Colorado Legislative Strategies)",20025002192,20085003440,Industry,,2008-09-29,September,2008-10-15,2008-2009,co-state-industry,2008-09-29,2008-09-29,state_lobbying,state_lobbying_income,15000.0000,0.0150,Colorado Secretary of State lobbyist income data,20025002192|20085003440|COLORADO LEGISLATIVE SERVICES LLC|2008-09-29|7849,control_unaffected_colorado_state_lobbying_jurisdiction,hloga-2007-federal-lobbying-disclosure,income_dollars; amount_millions,Colorado state,0.7000,reviewed_official_state_lobbying_control_source_row,official-colorado-state-lobbying-income-row-with-observed-prepost-client-coverage,codex-source-audit,2026-07-24,https://data.colorado.gov/Legislative/Professional-Lobbyist-Income-in-Colorado/dxfk-9ifj,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-0bacc6017010,"COLORADO LEGISLATIVE SERVICES, LLC",COLORADO LEGISLATIVE SERVICES LLC,"COLORADO LEGISLATIVE SERVICES, LLC","VORTHMANN, GARIN (Colorado Legislative Strategies)",20075005540,20085003442,Industry,,2008-09-30,September,2008-10-15,2008-2009,co-state-industry,2008-09-30,2008-09-30,state_lobbying,state_lobbying_income,5000.0000,0.0050,Colorado Secretary of State lobbyist income data,20075005540|20085003442|COLORADO LEGISLATIVE SERVICES LLC|2008-09-30|7850,control_unaffected_colorado_state_lobbying_jurisdiction,hloga-2007-federal-lobbying-disclosure,income_dollars; amount_millions,Colorado state,0.7000,reviewed_official_state_lobbying_control_source_row,official-colorado-state-lobbying-income-row-with-observed-prepost-client-coverage,codex-source-audit,2026-07-24,https://data.colorado.gov/Legislative/Professional-Lobbyist-Income-in-Colorado/dxfk-9ifj,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-0bacc6017010,"COLORADO LEGISLATIVE SERVICES, LLC",COLORADO LEGISLATIVE SERVICES LLC,"COLORADO LEGISLATIVE SERVICES, LLC","COLE, JAMES J. (Colorado Legislative Strategies)",20025002193,20085003441,Industry,,2008-10-15,October,2008-11-17,2008-2009,co-state-industry,2008-10-15,2008-10-15,state_lobbying,state_lobbying_income,2000.0000,0.0020,Colorado Secretary of State lobbyist income data,20025002193|20085003441|COLORADO LEGISLATIVE SERVICES LLC|2008-10-15|7851,control_unaffected_colorado_state_lobbying_jurisdiction,hloga-2007-federal-lobbying-disclosure,income_dollars; amount_millions,Colorado state,0.7000,reviewed_official_state_lobbying_control_source_row,official-colorado-state-lobbying-income-row-with-observed-prepost-client-coverage,codex-source-audit,2026-07-24,https://data.colorado.gov/Legislative/Professional-Lobbyist-Income-in-Colorado/dxfk-9ifj,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-0bacc6017010,"COLORADO LEGISLATIVE SERVICES, LLC",COLORADO LEGISLATIVE SERVICES LLC,"COLORADO LEGISLATIVE SERVICES, LLC","LAYTON, MELANIE M. (Colorado Legislative Strategies)",20025002192,20085003440,Industry,,2008-10-30,October,2008-11-17,2008-2009,co-state-industry,2008-10-30,2008-10-30,state_lobbying,state_lobbying_income,6000.0000,0.0060,Colorado Secretary of State lobbyist income data,20025002192|20085003440|COLORADO LEGISLATIVE SERVICES LLC|2008-10-30|7852,control_unaffected_colorado_state_lobbying_jurisdiction,hloga-2007-federal-lobbying-disclosure,income_dollars; amount_millions,Colorado state,0.7000,reviewed_official_state_lobbying_control_source_row,official-colorado-state-lobbying-income-row-with-observed-prepost-client-coverage,codex-source-audit,2026-07-24,https://data.colorado.gov/Legislative/Professional-Lobbyist-Income-in-Colorado/dxfk-9ifj,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-0bacc6017010,"COLORADO LEGISLATIVE SERVICES, LLC",COLORADO LEGISLATIVE SERVICES LLC,"COLORADO LEGISLATIVE SERVICES, LLC","COLE, JAMES J. (Colorado Legislative Strategies)",20025002193,20085003441,Industry,,2008-10-30,October,2008-11-17,2008-2009,co-state-industry,2008-10-30,2008-10-30,state_lobbying,state_lobbying_income,6000.0000,0.0060,Colorado Secretary of State lobbyist income data,20025002193|20085003441|COLORADO LEGISLATIVE SERVICES LLC|2008-10-30|7853,control_unaffected_colorado_state_lobbying_jurisdiction,hloga-2007-federal-lobbying-disclosure,income_dollars; amount_millions,Colorado state,0.7000,reviewed_official_state_lobbying_control_source_row,official-colorado-state-lobbying-income-row-with-observed-prepost-client-coverage,codex-source-audit,2026-07-24,https://data.colorado.gov/Legislative/Professional-Lobbyist-Income-in-Colorado/dxfk-9ifj,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-0bacc6017010,"COLORADO LEGISLATIVE SERVICES, LLC",COLORADO LEGISLATIVE SERVICES LLC,"COLORADO LEGISLATIVE SERVICES, LLC","VORTHMANN, GARIN (Colorado Legislative Strategies)",20075005540,20085003442,Industry,,2008-10-31,October,2008-11-17,2008-2009,co-state-industry,2008-10-31,2008-10-31,state_lobbying,state_lobbying_income,5000.0000,0.0050,Colorado Secretary of State lobbyist income data,20075005540|20085003442|COLORADO LEGISLATIVE SERVICES LLC|2008-10-31|7854,control_unaffected_colorado_state_lobbying_jurisdiction,hloga-2007-federal-lobbying-disclosure,income_dollars; amount_millions,Colorado state,0.7000,reviewed_official_state_lobbying_control_source_row,official-colorado-state-lobbying-income-row-with-observed-prepost-client-coverage,codex-source-audit,2026-07-24,https://data.colorado.gov/Legislative/Professional-Lobbyist-Income-in-Colorado/dxfk-9ifj,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-0bacc6017010,"COLORADO LEGISLATIVE SERVICES, LLC",COLORADO LEGISLATIVE SERVICES LLC,"COLORADO LEGISLATIVE SERVICES, LLC","COLE, JAMES J. (Colorado Legislative Strategies)",20025002193,20085003441,Industry,,2008-11-04,November,2008-12-15,2008-2009,co-state-industry,2008-11-04,2008-11-04,state_lobbying,state_lobbying_income,10000.0000,0.0100,Colorado Secretary of State lobbyist income data,20025002193|20085003441|COLORADO LEGISLATIVE SERVICES LLC|2008-11-04|7855,control_unaffected_colorado_state_lobbying_jurisdiction,hloga-2007-federal-lobbying-disclosure,income_dollars; amount_millions,Colorado state,0.7000,reviewed_official_state_lobbying_control_source_row,official-colorado-state-lobbying-income-row-with-observed-prepost-client-coverage,codex-source-audit,2026-07-24,https://data.colorado.gov/Legislative/Professional-Lobbyist-Income-in-Colorado/dxfk-9ifj,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-0bacc6017010,"COLORADO LEGISLATIVE SERVICES, LLC",COLORADO LEGISLATIVE SERVICES LLC,"COLORADO LEGISLATIVE SERVICES, LLC","LAYTON, MELANIE M. (Colorado Legislative Strategies)",20025002192,20085003440,Industry,,2008-11-12,November,2008-12-15,2008-2009,co-state-industry,2008-11-12,2008-11-12,state_lobbying,state_lobbying_income,20000.0000,0.0200,Colorado Secretary of State lobbyist income data,20025002192|20085003440|COLORADO LEGISLATIVE SERVICES LLC|2008-11-12|7856,control_unaffected_colorado_state_lobbying_jurisdiction,hloga-2007-federal-lobbying-disclosure,income_dollars; amount_millions,Colorado state,0.7000,reviewed_official_state_lobbying_control_source_row,official-colorado-state-lobbying-income-row-with-observed-prepost-client-coverage,codex-source-audit,2026-07-24,https://data.colorado.gov/Legislative/Professional-Lobbyist-Income-in-Colorado/dxfk-9ifj,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-0bacc6017010,"COLORADO LEGISLATIVE SERVICES, LLC",COLORADO LEGISLATIVE SERVICES LLC,"COLORADO LEGISLATIVE SERVICES, LLC","COLE, JAMES J. (Colorado Legislative Strategies)",20025002193,20085003441,Industry,,2008-11-26,November,2008-12-15,2008-2009,co-state-industry,2008-11-26,2008-11-26,state_lobbying,state_lobbying_income,6000.0000,0.0060,Colorado Secretary of State lobbyist income data,20025002193|20085003441|COLORADO LEGISLATIVE SERVICES LLC|2008-11-26|7857,control_unaffected_colorado_state_lobbying_jurisdiction,hloga-2007-federal-lobbying-disclosure,income_dollars; amount_millions,Colorado state,0.7000,reviewed_official_state_lobbying_control_source_row,official-colorado-state-lobbying-income-row-with-observed-prepost-client-coverage,codex-source-audit,2026-07-24,https://data.colorado.gov/Legislative/Professional-Lobbyist-Income-in-Colorado/dxfk-9ifj,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-0bacc6017010,"COLORADO LEGISLATIVE SERVICES, LLC",COLORADO LEGISLATIVE SERVICES LLC,"COLORADO LEGISLATIVE SERVICES, LLC","VORTHMANN, GARIN (Colorado Legislative Strategies)",20075005540,20085003442,Industry,,2008-11-28,November,2008-12-15,2008-2009,co-state-industry,2008-11-28,2008-11-28,state_lobbying,state_lobbying_income,5000.0000,0.0050,Colorado Secretary of State lobbyist income data,20075005540|20085003442|COLORADO LEGISLATIVE SERVICES LLC|2008-11-28|7858,control_unaffected_colorado_state_lobbying_jurisdiction,hloga-2007-federal-lobbying-disclosure,income_dollars; amount_millions,Colorado state,0.7000,reviewed_official_state_lobbying_control_source_row,official-colorado-state-lobbying-income-row-with-observed-prepost-client-coverage,codex-source-audit,2026-07-24,https://data.colorado.gov/Legislative/Professional-Lobbyist-Income-in-Colorado/dxfk-9ifj,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-0bacc6017010,"COLORADO LEGISLATIVE SERVICES, LLC",COLORADO LEGISLATIVE SERVICES LLC,"COLORADO LEGISLATIVE SERVICES, LLC","LAYTON, MELANIE M. (Colorado Legislative Strategies)",20025002192,20085003440,Industry,,2008-11-30,November,2008-12-15,2008-2009,co-state-industry,2008-11-30,2008-11-30,state_lobbying,state_lobbying_income,6000.0000,0.0060,Colorado Secretary of State lobbyist income data,20025002192|20085003440|COLORADO LEGISLATIVE SERVICES LLC|2008-11-30|7859,control_unaffected_colorado_state_lobbying_jurisdiction,hloga-2007-federal-lobbying-disclosure,income_dollars; amount_millions,Colorado state,0.7000,reviewed_official_state_lobbying_control_source_row,official-colorado-state-lobbying-income-row-with-observed-prepost-client-coverage,codex-source-audit,2026-07-24,https://data.colorado.gov/Legislative/Professional-Lobbyist-Income-in-Colorado/dxfk-9ifj,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-0bacc6017010,"COLORADO LEGISLATIVE SERVICES, LLC",COLORADO LEGISLATIVE SERVICES LLC,"COLORADO LEGISLATIVE SERVICES, LLC","COLE, JAMES J. (Colorado Legislative Strategies)",20025002193,20085003441,Industry,,2008-12-09,December,2009-01-15,2008-2009,co-state-industry,2008-12-09,2008-12-09,state_lobbying,state_lobbying_income,5000.0000,0.0050,Colorado Secretary of State lobbyist income data,20025002193|20085003441|COLORADO LEGISLATIVE SERVICES LLC|2008-12-09|7860,control_unaffected_colorado_state_lobbying_jurisdiction,hloga-2007-federal-lobbying-disclosure,income_dollars; amount_millions,Colorado state,0.7000,reviewed_official_state_lobbying_control_source_row,official-colorado-state-lobbying-income-row-with-observed-prepost-client-coverage,codex-source-audit,2026-07-24,https://data.colorado.gov/Legislative/Professional-Lobbyist-Income-in-Colorado/dxfk-9ifj,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-0bacc6017010,"COLORADO LEGISLATIVE SERVICES, LLC",COLORADO LEGISLATIVE SERVICES LLC,"COLORADO LEGISLATIVE SERVICES, LLC","COLE, JAMES J. (Colorado Legislative Strategies)",20025002193,20085003441,Industry,,2008-12-22,December,2009-01-15,2008-2009,co-state-industry,2008-12-22,2008-12-22,state_lobbying,state_lobbying_income,10000.0000,0.0100,Colorado Secretary of State lobbyist income data,20025002193|20085003441|COLORADO LEGISLATIVE SERVICES LLC|2008-12-22|7861,control_unaffected_colorado_state_lobbying_jurisdiction,hloga-2007-federal-lobbying-disclosure,income_dollars; amount_millions,Colorado state,0.7000,reviewed_official_state_lobbying_control_source_row,official-colorado-state-lobbying-income-row-with-observed-prepost-client-coverage,codex-source-audit,2026-07-24,https://data.colorado.gov/Legislative/Professional-Lobbyist-Income-in-Colorado/dxfk-9ifj,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
