reformEventId,canonicalActorId,actorName,comparisonGroup,treated,sourceSystem,sourceOutcome,quarter,quarterIndex,eventTimeQuarter,periodStart,periodEnd,eventQuarter,includedInPrimary,prePostClass,observedSourceRecords,zeroFilled,activityAmountMillions,activityAmountDollars,log1pActivityDollars,preparationRule,claimBoundary
hloga-2007-federal-lobbying-disclosure,co-control-eddefaed5467,COLO MINING ASSN,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2008Q2,5,3,2008-04-01,2008-06-30,no,yes,post,3,no,0.02220000,22200.00,10.00789261,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-eddefaed5467,COLO MINING ASSN,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2008Q3,6,4,2008-07-01,2008-09-30,no,yes,post,3,no,0.02340000,23400.00,10.06053404,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-eddefaed5467,COLO MINING ASSN,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2008Q4,7,5,2008-10-01,2008-12-31,no,yes,post,3,no,0.02340000,23400.00,10.06053404,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-fe8639332b2e,COLORADO CATHOLIC CONFERENCE,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2007Q1,0,-2,2007-01-01,2007-03-31,no,yes,clean_pre,11,no,0.02640000,26400.00,10.18115717,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-fe8639332b2e,COLORADO CATHOLIC CONFERENCE,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2007Q2,1,-1,2007-04-01,2007-06-30,no,yes,clean_pre,9,no,0.02690000,26900.00,10.19991874,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-fe8639332b2e,COLORADO CATHOLIC CONFERENCE,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2007Q3,2,0,2007-07-01,2007-09-30,yes,no,event_quarter_excluded,5,no,0.01860000,18600.00,9.83097062,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-fe8639332b2e,COLORADO CATHOLIC CONFERENCE,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2007Q4,3,1,2007-10-01,2007-12-31,no,yes,post,3,no,0.01200000,12000.00,9.39274526,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-fe8639332b2e,COLORADO CATHOLIC CONFERENCE,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2008Q1,4,2,2008-01-01,2008-03-31,no,yes,post,6,no,0.01800000,18000.00,9.79818259,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-fe8639332b2e,COLORADO CATHOLIC CONFERENCE,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2008Q2,5,3,2008-04-01,2008-06-30,no,yes,post,4,no,0.01400000,14000.00,9.54688403,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-fe8639332b2e,COLORADO CATHOLIC CONFERENCE,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2008Q3,6,4,2008-07-01,2008-09-30,no,yes,post,3,no,0.01200000,12000.00,9.39274526,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-fe8639332b2e,COLORADO CATHOLIC CONFERENCE,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2008Q4,7,5,2008-10-01,2008-12-31,no,yes,post,3,no,0.01710000,17100.00,9.74689222,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
